# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 10 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-MTAB-5157
# Timestamp: Thu, 30-May-2019 20:40:45
Gene ID	Gene Name	'biomass' vs 'control' at '1 hour' .foldChange	'biomass' vs 'control' at '1 hour'.pValue	'biomass' vs 'control' at '16 hour' .foldChange	'biomass' vs 'control' at '16 hour'.pValue	'biomass' vs 'control' at '20 hour' .foldChange	'biomass' vs 'control' at '20 hour'.pValue	'biomass' vs 'control' at '4 hour' .foldChange	'biomass' vs 'control' at '4 hour'.pValue	'biomass' vs 'control' at '8 hour' .foldChange	'biomass' vs 'control' at '8 hour'.pValue	'diesel' vs 'control' at '1 hour' .foldChange	'diesel' vs 'control' at '1 hour'.pValue	'diesel' vs 'control' at '16 hour' .foldChange	'diesel' vs 'control' at '16 hour'.pValue	'diesel' vs 'control' at '20 hour' .foldChange	'diesel' vs 'control' at '20 hour'.pValue	'diesel' vs 'control' at '4 hour' .foldChange	'diesel' vs 'control' at '4 hour'.pValue	'diesel' vs 'control' at '8 hour' .foldChange	'diesel' vs 'control' at '8 hour'.pValue
ENSG00000242689	CNTF	0.1	0.999973754074131	0.1	0.999516510215591	-0.1	0.999975865166861	-0.1	0.996465604932035							-0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000242715	CCDC169			0.1	0.999516510215591			-0.1	0.996465604932035	-0.1	0.999988430414761					-0.1	0.999993864973088	0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000242732	RTL5			-0.1	0.999516510215591																
ENSG00000242748	RPL23AP81							0.1	0.996465604932035												
ENSG00000242759	LINC00882	0.1	0.999973754074131					-0.1	0.996465604932035			0.1	0.999963861920391					-0.1	0.99993743598835		
ENSG00000242779	ZNF702P			0.1	0.999516510215591																
ENSG00000242797	GLYCTK-AS1							0.1	0.996465604932035											-0.1	0.999991842764457
ENSG00000242798	AC073842.2							0.1	0.996465604932035												
ENSG00000242802	AP5Z1	-0.2	0.999973754074131	-0.3	0.999516510215591	-0.1	0.999975865166861	0.2	0.996465604932035	-0.1	0.999988430414761					0.1	0.999993864973088				
ENSG00000242808	SOX2-OT	0.1	0.999973754074131	0.1	0.999516510215591			-0.2	0.996465604932035									-0.1	0.99993743598835		
ENSG00000242861	AL591895.1	-0.1	0.999973754074131			-0.1	0.999975865166861							0.1	0.999999971785988			-0.1	0.99993743598835		
ENSG00000242950	ERVW-1					-0.1	0.999975865166861														
ENSG00000242960	FTH1P23			-0.1	0.999516510215591																
ENSG00000243016	AC112482.1			-0.1	0.999516510215591																
ENSG00000243147	MRPL33	-0.2	0.999973754074131	0.1	0.999516510215591					-0.1	0.999988430414761			-0.1	0.999999971785988	-0.2	0.999993864973088	-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000243155	AL162431.2					-0.1	0.999975865166861	-0.1	0.996465604932035									-0.1	0.99993743598835		
ENSG00000243156	MICAL3	-0.1	0.999973754074131			-0.1	0.999975865166861	-0.1	0.996465604932035	-0.1	0.999988430414761							-0.1	0.99993743598835	-0.2	0.999991842764457
ENSG00000243199	AC115223.1			0.1	0.999516510215591																
ENSG00000243224	AC006252.1					-0.1	0.999975865166861														
ENSG00000243225	AC007686.1			-0.1	0.999516510215591																
ENSG00000243232	PCDHAC2	0.1	0.999973754074131	-0.1	0.999516510215591	-0.1	0.999975865166861	0.1	0.996465604932035	-0.1	0.999988430414761	0.1	0.999963861920391	-0.2	0.999999971785988	-0.1	0.999993864973088				
ENSG00000243243	AC073130.2			0.2	0.999516510215591	-0.1	0.999975865166861							0.1	0.999999971785988						
ENSG00000243244	STON1			0.1	0.999516510215591			-0.1	0.996465604932035	0.1	0.999988430414761	-0.1	0.999963861920391	0.1	0.999999971785988					0.1	0.999991842764457
ENSG00000243279	PRAF2	-0.1	0.999973754074131	-0.1	0.999516510215591	-0.1	0.999975865166861	0.2	0.996465604932035			-0.1	0.999963861920391	0.1	0.999999971785988	0.2	0.999993864973088	0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000243302	AC018638.4					-0.1	0.999975865166861	0.2	0.996465604932035					-0.1	0.999999971785988			-0.1	0.99993743598835		
ENSG00000243304	AC008494.1							0.1	0.996465604932035												
ENSG00000243317	STMP1					0.1	0.999975865166861	-0.1	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391					0.1	0.99993743598835		
ENSG00000243335	KCTD7	-0.1	0.999973754074131	-0.1	0.999516510215591	-0.1	0.999975865166861	0.1	0.996465604932035	-0.1	0.999988430414761			-0.1	0.999999971785988	-0.1	0.999993864973088			-0.2	0.999991842764457
ENSG00000243339	RN7SL738P			0.1	0.999516510215591																
ENSG00000243364	EFNA4			-0.1	0.999516510215591			0.4	0.996465604932035			0.1	0.999963861920391	0.1	0.999999971785988						
ENSG00000243368	MCCC1-AS1			0.1	0.999516510215591					0.1	0.999988430414761										
ENSG00000243406	MRPS31P5			0.2	0.999516510215591	-0.1	0.999975865166861	0.1	0.996465604932035									0.1	0.99993743598835		
ENSG00000243414	TICAM2			-0.1	0.999516510215591													-0.1	0.99993743598835		
ENSG00000243415	AC107021.1			0.1	0.999516510215591					0.1	0.999988430414761							-0.1	0.99993743598835		
ENSG00000243444	PALM2	0.2	0.999973754074131	0.1	0.999516510215591			-0.3	0.996465604932035			0.1	0.999963861920391	0.1	0.999999971785988			-0.1	0.99993743598835		
ENSG00000243477	NAA80	0.1	0.999973754074131					0.2	0.996465604932035			0.1	0.999963861920391	0.1	0.999999971785988	0.2	0.999993864973088			0.1	0.999991842764457
ENSG00000243547	HNRNPKP4			0.2	0.999516510215591	0.1	0.999975865166861			0.1	0.999988430414761			0.1	0.999999971785988					-0.1	0.999991842764457
ENSG00000243554	AC004967.1			0.1	0.999516510215591																
ENSG00000243566	UPK3B			-0.1	0.999516510215591			0.1	0.996465604932035	-0.1	0.999988430414761			-0.1	0.999999971785988					-0.1	0.999991842764457
ENSG00000243646	IL10RB					0.1	0.999975865166861	0.1	0.996465604932035					0.1	0.999999971785988	0.1	0.999993864973088			-0.1	0.999991842764457
ENSG00000243649	CFB			0.3	0.999516510215591							0.1	0.999963861920391	0.1	0.999999971785988	0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000243660	ZNF487			0.1	0.999516510215591	0.1	0.999975865166861	0.1	0.996465604932035					0.1	0.999999971785988			0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000243667	WDR92			0.2	0.999516510215591	-0.1	0.999975865166861	-0.2	0.996465604932035					0.1	0.999999971785988	-0.2	0.999993864973088	0.1	0.99993743598835		
ENSG00000243678	NME2	-0.1	0.999973754074131			-0.2	0.999975865166861	0.1	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391	0.2	0.999999971785988			-0.1	0.99993743598835		
ENSG00000243679	AC018638.5	-0.1	0.999973754074131	-0.1	0.999516510215591			0.1	0.996465604932035							0.1	0.999993864973088				
ENSG00000243701	DUBR			0.1	0.999516510215591			-0.1	0.996465604932035							-0.2	0.999993864973088	0.2	0.99993743598835	-0.2	0.999991842764457
ENSG00000243708	PLA2G4B			0.1	0.999516510215591																
ENSG00000243710	CFAP57			0.1	0.999516510215591															0.1	0.999991842764457
ENSG00000243716	NPIPB5							-0.1	0.996465604932035					-0.1	0.999999971785988	-0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000243725	TTC4	0.1	0.999973754074131	-0.1	0.999516510215591			0.1	0.996465604932035			0.1	0.999963861920391			-0.1	0.999993864973088				
ENSG00000243749	TMEM35B							0.1	0.996465604932035												
ENSG00000243753	HLA-L	-0.1	0.999973754074131	-0.2	0.999516510215591	-0.1	0.999975865166861	0.1	0.996465604932035	-0.1	0.999988430414761					0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000243819	RN7SL832P							0.1	0.996465604932035					-0.1	0.999999971785988						
ENSG00000243902	FP325335.1			0.1	0.999516510215591																
ENSG00000243927	MRPS6	0.1	0.999973754074131			-0.1	0.999975865166861	-0.1	0.996465604932035	-0.2	0.999988430414761							0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000243943	ZNF512			0.1	0.999516510215591	-0.1	0.999975865166861	-0.1	0.996465604932035					0.1	0.999999971785988	-0.1	0.999993864973088			-0.2	0.999991842764457
ENSG00000243970	PPIEL	0.1	0.999973754074131	0.1	0.999516510215591	0.1	0.999975865166861	0.1	0.996465604932035			0.1	0.999963861920391	0.1	0.999999971785988						
ENSG00000243978	RTL9			0.1	0.999516510215591																
ENSG00000243989	ACY1			-0.2	0.999516510215591	-0.1	0.999975865166861									0.1	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000244005	NFS1			-0.1	0.999516510215591					-0.1	0.999988430414761					0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000244026	FAM86DP	-0.2	0.999973754074131	-0.1	0.999516510215591	-0.1	0.999975865166861	-0.1	0.996465604932035					0.1	0.999999971785988			-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000244038	DDOST	0.1	0.999973754074131							-0.1	0.999988430414761							-0.1	0.99993743598835		
ENSG00000244041	LINC01011					-0.1	0.999975865166861														
ENSG00000244045	TMEM199	0.1	0.999973754074131			0.1	0.999975865166861	-0.1	0.996465604932035			0.1	0.999963861920391			0.2	0.999993864973088				
ENSG00000244055	AC007566.1													-0.1	0.999999971785988						
ENSG00000244073	RPS4XP6			0.1	0.999516510215591																
ENSG00000244119	PDCL3P4			0.1	0.999516510215591																
ENSG00000244124	ATP1B3-AS1			-0.1	0.999516510215591																
ENSG00000244151	AC010973.2			0.1	0.999516510215591																
ENSG00000244153	WWP1P1	0.1	0.999973754074131	-0.1	0.999516510215591			0.1	0.996465604932035												
ENSG00000244161	FLNB-AS1																	-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000244165	P2RY11			0.1	0.999516510215591	-0.1	0.999975865166861	0.2	0.996465604932035	0.1	0.999988430414761										
ENSG00000244187	TMEM141	0.1	0.999973754074131	0.1	0.999516510215591	0.1	0.999975865166861	0.1	0.996465604932035			0.1	0.999963861920391			0.1	0.999993864973088			-0.1	0.999991842764457
ENSG00000244198	AC004889.1	0.1	0.999973754074131																		
ENSG00000244218	RN7SL81P	-0.1	0.999973754074131			-0.1	0.999975865166861					-0.1	0.999963861920391								
ENSG00000244219	TMEM225B	0.1	0.999973754074131	-0.2	0.999516510215591									-0.1	0.999999971785988						
ENSG00000244256	RN7SL130P																	0.1	0.99993743598835		
ENSG00000244274	DBNDD2	-0.2	0.999973754074131	-0.3	0.999516510215591	-0.1	0.999975865166861	0.1	0.996465604932035			-0.1	0.999963861920391	-0.1	0.999999971785988	0.1	0.999993864973088	0.1	0.99993743598835	0.2	0.999991842764457
ENSG00000244313	AC024293.1	-0.1	0.999973754074131	-0.1	0.999516510215591			-0.2	0.996465604932035			-0.1	0.999963861920391	0.1	0.999999971785988	-0.1	0.999993864973088				
ENSG00000244327	AC109992.2			-0.1	0.999516510215591													0.1	0.99993743598835		
ENSG00000244349	AL662791.1			0.1	0.999516510215591																
ENSG00000244363	RPL7P23			0.1	0.999516510215591																
ENSG00000244405	ETV5	-0.1	0.999973754074131	0.2	0.999516510215591							-0.1	0.999963861920391	0.1	0.999999971785988	0.2	0.999993864973088	0.2	0.99993743598835	-0.1	0.999991842764457
ENSG00000244425	RN7SL268P			-0.1	0.999516510215591	-0.1	0.999975865166861													0.1	0.999991842764457
ENSG00000244462	RBM12					0.1	0.999975865166861	-0.1	0.996465604932035									-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000244482	LILRA6							0.1	0.996465604932035												
ENSG00000244486	SCARF2	-0.1	0.999973754074131	-0.3	0.999516510215591	-0.2	0.999975865166861	0.2	0.996465604932035									-0.1	0.99993743598835	0.2	0.999991842764457
ENSG00000244509	APOBEC3C			0.1	0.999516510215591							-0.1	0.999963861920391	0.1	0.999999971785988	0.1	0.999993864973088				
ENSG00000244513	AC109587.1					-0.1	0.999975865166861	0.1	0.996465604932035											0.1	0.999991842764457
ENSG00000244515	KRT18P34			-0.1	0.999516510215591																
ENSG00000244556	ODCP	-0.1	0.999973754074131																	-0.1	0.999991842764457
ENSG00000244560	AC004890.2			0.1	0.999516510215591	-0.1	0.999975865166861	-0.1	0.996465604932035					0.1	0.999999971785988	-0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000244617	ASPRV1	0.1	0.999973754074131					0.1	0.996465604932035												
ENSG00000244625	MIATNB	-0.1	0.999973754074131			-0.1	0.999975865166861	-0.2	0.996465604932035	-0.1	0.999988430414761					-0.1	0.999993864973088			-0.1	0.999991842764457
ENSG00000244627	TPTEP2			0.1	0.999516510215591	0.1	0.999975865166861	0.1	0.996465604932035							-0.1	0.999993864973088	0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000244668	SNRPCP3			-0.1	0.999516510215591																
ENSG00000244687	UBE2V1	0.1	0.999973754074131	-0.1	0.999516510215591	-0.1	0.999975865166861			-0.1	0.999988430414761	0.1	0.999963861920391			0.1	0.999993864973088	0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000244694	PTCHD4	-0.1	0.999973754074131	0.1	0.999516510215591																
ENSG00000244701	AC004918.1			0.1	0.999516510215591																
ENSG00000244712	AC084754.1							0.1	0.996465604932035												
ENSG00000244731	C4A			0.1	0.999516510215591																
ENSG00000244754	N4BP2L2			0.3	0.999516510215591	-0.1	0.999975865166861	-0.1	0.996465604932035	0.1	0.999988430414761			0.1	0.999999971785988	-0.2	0.999993864973088	0.2	0.99993743598835	-0.1	0.999991842764457
ENSG00000244879	GABPB1-AS1			0.1	0.999516510215591	-0.1	0.999975865166861	-0.1	0.996465604932035	0.1	0.999988430414761	0.1	0.999963861920391	0.1	0.999999971785988	-0.1	0.999993864973088				
ENSG00000244926	ALKBH3-AS1	-0.1	0.999973754074131	-0.2	0.999516510215591	-0.1	0.999975865166861	-0.1	0.996465604932035					-0.1	0.999999971785988	-0.1	0.999993864973088			0.1	0.999991842764457
ENSG00000244932	AL449212.1					0.1	0.999975865166861	0.1	0.996465604932035												
ENSG00000244945	AC136604.2	-0.1	0.999973754074131	-0.1	0.999516510215591			0.1	0.996465604932035									0.1	0.99993743598835		
ENSG00000244968	LIFR-AS1	0.1	0.999973754074131			0.1	0.999975865166861	0.1	0.996465604932035											0.1	0.999991842764457
ENSG00000245060	LINC00847			0.2	0.999516510215591					0.1	0.999988430414761	-0.1	0.999963861920391			-0.1	0.999993864973088			0.2	0.999991842764457
ENSG00000245105	A2M-AS1	-0.1	0.999973754074131															-0.1	0.99993743598835		
ENSG00000245146	MALINC1	0.2	0.999973754074131	0.3	0.999516510215591	0.1	0.999975865166861	-0.1	0.996465604932035			0.1	0.999963861920391	0.1	0.999999971785988			-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000245149	RNF139-AS1					-0.1	0.999975865166861					0.1	0.999963861920391	0.1	0.999999971785988			-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000245156	AP001107.1																	-0.1	0.99993743598835		
ENSG00000245213	AC105285.1	-0.1	0.999973754074131	0.1	0.999516510215591			0.1	0.996465604932035					0.1	0.999999971785988	0.1	0.999993864973088				
ENSG00000245248	USP2-AS1	-0.1	0.999973754074131	-0.1	0.999516510215591	-0.1	0.999975865166861	0.1	0.996465604932035					-0.1	0.999999971785988					-0.1	0.999991842764457
ENSG00000245275	SAP30L-AS1							-0.1	0.996465604932035					-0.1	0.999999971785988	-0.1	0.999993864973088				
ENSG00000245281	AC124242.1			0.1	0.999516510215591																
ENSG00000245317	AC008393.1	0.1	0.999973754074131	0.1	0.999516510215591	-0.2	0.999975865166861					0.1	0.999963861920391			-0.1	0.999993864973088				
ENSG00000245498	AP000866.1	-0.1	0.999973754074131	0.1	0.999516510215591	-0.1	0.999975865166861							0.1	0.999999971785988						
ENSG00000245522	AC026250.1			-0.1	0.999516510215591									-0.1	0.999999971785988			-0.1	0.99993743598835		
ENSG00000245532	NEAT1	0.1	0.999973754074131	0.2	0.999516510215591	-0.1	0.999975865166861	0.3	0.996465604932035	0.2	0.999988430414761	0.1	0.999963861920391	0.2	0.999999971785988	0.1	0.999993864973088	0.4	0.99993743598835		
ENSG00000245552	AP000787.1			0.1	0.999516510215591																
ENSG00000245556	SCAMP1-AS1			0.2	0.999516510215591			0.1	0.996465604932035			-0.1	0.999963861920391	0.1	0.999999971785988			0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000245571	FAM111A-DT	0.1	0.999973754074131			-0.1	0.999975865166861	0.1	0.996465604932035					-0.1	0.999999971785988	-0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000245573	BDNF-AS	0.1	0.999973754074131	-0.1	0.999516510215591	0.2	0.999975865166861	-0.1	0.996465604932035												
ENSG00000245614	DDX11-AS1							-0.1	0.996465604932035												
ENSG00000245648	AC022075.1					-0.1	0.999975865166861	0.1	0.996465604932035									0.1	0.99993743598835		
ENSG00000245680	ZNF585B			0.1	0.999516510215591	0.1	0.999975865166861	-0.1	0.996465604932035			-0.1	0.999963861920391			0.1	0.999993864973088			-0.2	0.999991842764457
ENSG00000245685	FRG1-DT			-0.1	0.999516510215591			-0.1	0.996465604932035					-0.1	0.999999971785988						
ENSG00000245711	NADK2-AS1							0.1	0.996465604932035					-0.1	0.999999971785988						
ENSG00000245748	AC097382.2			-0.1	0.999516510215591			-0.1	0.996465604932035												
ENSG00000245848	CEBPA			0.1	0.999516510215591																
ENSG00000245849	RAD51-AS1			-0.1	0.999516510215591			-0.1	0.996465604932035												
ENSG00000245910	SNHG6	0.1	0.999973754074131					0.1	0.996465604932035					-0.1	0.999999971785988			0.2	0.99993743598835	0.1	0.999991842764457
ENSG00000245937	LINC01184	0.1	0.999973754074131							-0.1	0.999988430414761							0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000245958	AC093752.1			0.1	0.999516510215591			-0.1	0.996465604932035	0.1	0.999988430414761			0.1	0.999999971785988			0.1	0.99993743598835		
ENSG00000245970	AP003352.1	0.1	0.999973754074131							0.1	0.999988430414761									0.1	0.999991842764457
ENSG00000245975	AC090515.2			-0.1	0.999516510215591																
ENSG00000246067	RAB30-AS1	-0.1	0.999973754074131			-0.1	0.999975865166861	0.1	0.996465604932035					-0.1	0.999999971785988	0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000246082	NUDT16P1	0.1	0.999973754074131			0.1	0.999975865166861	0.2	0.996465604932035							0.1	0.999993864973088				
ENSG00000246089	AC016065.1			-0.1	0.999516510215591	-0.1	0.999975865166861	0.1	0.996465604932035	-0.1	0.999988430414761	0.1	0.999963861920391			0.1	0.999993864973088				
ENSG00000246090	AP002026.1			0.2	0.999516510215591			0.1	0.996465604932035	0.1	0.999988430414761			0.1	0.999999971785988	-0.1	0.999993864973088	0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000246174	KCTD21-AS1			0.2	0.999516510215591					0.1	0.999988430414761	-0.1	0.999963861920391	0.1	0.999999971785988					0.1	0.999991842764457
ENSG00000246203	AL353807.3			-0.1	0.999516510215591	0.1	0.999975865166861	0.1	0.996465604932035			0.1	0.999963861920391								
ENSG00000246228	CASC8	0.1	0.999973754074131																		
ENSG00000246250	AC087521.2	0.1	0.999973754074131			-0.1	0.999975865166861													-0.1	0.999991842764457
ENSG00000246263	UBR5-AS1					0.1	0.999975865166861	-0.1	0.996465604932035							-0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000246273	SBF2-AS1	-0.1	0.999973754074131			0.1	0.999975865166861					-0.1	0.999963861920391	0.1	0.999999971785988	0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000246323	AC113382.1			0.1	0.999516510215591																
ENSG00000246334	PRR7-AS1	-0.1	0.999973754074131	0.1	0.999516510215591			-0.1	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391	0.1	0.999999971785988			-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000246339	EXTL3-AS1			0.1	0.999516510215591					0.1	0.999988430414761			0.1	0.999999971785988						
ENSG00000246366	LACTB2-AS1			-0.1	0.999516510215591																
ENSG00000246430	LINC00968																	-0.1	0.99993743598835		
ENSG00000246451	AL049840.1	-0.1	0.999973754074131															0.1	0.99993743598835		
ENSG00000246465	AC138904.1							-0.1	0.996465604932035									-0.1	0.99993743598835		
ENSG00000246477	AF131216.1	0.1	0.999973754074131			0.1	0.999975865166861			0.1	0.999988430414761									0.1	0.999991842764457
ENSG00000246548	LINC02288			0.1	0.999516510215591																
ENSG00000246560	UBE2D3-AS1					-0.1	0.999975865166861	0.1	0.996465604932035			-0.1	0.999963861920391							-0.1	0.999991842764457
ENSG00000246575	AC093162.2	-0.2	0.999973754074131	0.1	0.999516510215591			0.1	0.996465604932035			-0.1	0.999963861920391	0.1	0.999999971785988	0.1	0.999993864973088				
ENSG00000246582	AC100861.1			0.1	0.999516510215591			0.2	0.996465604932035							0.1	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000246640	PICART1	0.1	0.999973754074131	0.1	0.999516510215591			-0.1	0.996465604932035									-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000246695	RASSF8-AS1	-0.1	0.999973754074131	-0.1	0.999516510215591	0.1	0.999975865166861	-0.1	0.996465604932035					-0.1	0.999999971785988	0.1	0.999993864973088			-0.1	0.999991842764457
ENSG00000246705	H2AFJ	-0.1	0.999973754074131	-0.3	0.999516510215591			0.2	0.996465604932035			-0.1	0.999963861920391			0.3	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000246763	RGMB-AS1	0.1	0.999973754074131	0.3	0.999516510215591	-0.1	0.999975865166861	-0.1	0.996465604932035												
ENSG00000246777	AC044802.1							0.1	0.996465604932035									0.1	0.99993743598835		
ENSG00000246859	STARD4-AS1	0.1	0.999973754074131	0.1	0.999516510215591	-0.1	0.999975865166861	-0.1	0.996465604932035												
ENSG00000246863	AC012377.1			-0.1	0.999516510215591																
ENSG00000246889	AP000487.1	-0.1	0.999973754074131	0.2	0.999516510215591					-0.1	0.999988430414761			0.1	0.999999971785988						
ENSG00000246898	LINC00920			0.1	0.999516510215591					-0.1	0.999988430414761			-0.1	0.999999971785988	-0.1	0.999993864973088	0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000246922	UBAP1L			-0.2	0.999516510215591							0.1	0.999963861920391	-0.1	0.999999971785988					0.1	0.999991842764457
ENSG00000246982	Z84485.1			0.1	0.999516510215591	-0.1	0.999975865166861														
ENSG00000246985	SOCS2-AS1	0.1	0.999973754074131	0.1	0.999516510215591			0.1	0.996465604932035	-0.1	0.999988430414761	0.1	0.999963861920391			-0.1	0.999993864973088	0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000247077	PGAM5	-0.1	0.999973754074131	-0.1	0.999516510215591	-0.1	0.999975865166861			-0.1	0.999988430414761	-0.1	0.999963861920391	0.1	0.999999971785988	0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000247081	BAALC-AS1			0.1	0.999516510215591	-0.1	0.999975865166861	0.1	0.996465604932035							-0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000247092	SNHG10			0.1	0.999516510215591																
ENSG00000247095	MIR210HG							0.3	0.996465604932035	-0.1	0.999988430414761							-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000247121	AC009126.1											0.1	0.999963861920391								
ENSG00000247134	AC090204.1			-0.1	0.999516510215591			0.1	0.996465604932035			-0.1	0.999963861920391	-0.1	0.999999971785988	-0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000247137	AP000873.2	0.2	0.999973754074131	0.1	0.999516510215591							0.1	0.999963861920391	0.1	0.999999971785988	-0.1	0.999993864973088				
ENSG00000247151	CSTF3-DT			-0.1	0.999516510215591																
ENSG00000247157	LINC01252							0.1	0.996465604932035												
ENSG00000247199	AC091948.1			-0.1	0.999516510215591																
ENSG00000247240	UBL7-AS1																	-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000247271	ZBED5-AS1							-0.2	0.996465604932035			0.1	0.999963861920391			-0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000247287	AL359220.1			0.2	0.999516510215591					0.1	0.999988430414761	0.1	0.999963861920391							0.1	0.999991842764457
ENSG00000247315	ZCCHC3			0.1	0.999516510215591			0.1	0.996465604932035	-0.1	0.999988430414761					-0.1	0.999993864973088				
ENSG00000247317	LY6E-DT							0.1	0.996465604932035												
ENSG00000247373	AC055713.1	-0.1	0.999973754074131	-0.1	0.999516510215591	0.1	0.999975865166861	0.1	0.996465604932035			-0.1	0.999963861920391								
ENSG00000247400	DNAJC3-DT	0.2	0.999973754074131	0.1	0.999516510215591	-0.1	0.999975865166861	-0.1	0.996465604932035			0.1	0.999963861920391	0.1	0.999999971785988			0.1	0.99993743598835		
ENSG00000247498	GPRC5D-AS1	-0.1	0.999973754074131	-0.1	0.999516510215591			-0.1	0.996465604932035			-0.1	0.999963861920391							0.1	0.999991842764457
ENSG00000247516	MIR4458HG	0.1	0.999973754074131			0.1	0.999975865166861	-0.2	0.996465604932035					0.1	0.999999971785988	0.1	0.999993864973088			-0.1	0.999991842764457
ENSG00000247556	OIP5-AS1			0.1	0.999516510215591			-0.2	0.996465604932035											-0.1	0.999991842764457
ENSG00000247572	CKMT2-AS1	0.1	0.999973754074131			-0.1	0.999975865166861	-0.1	0.996465604932035							-0.1	0.999993864973088				
ENSG00000247595	SPTY2D1OS			0.1	0.999516510215591			-0.1	0.996465604932035												
ENSG00000247596	TWF2			-0.2	0.999516510215591			0.1	0.996465604932035	-0.1	0.999988430414761					0.3	0.999993864973088	-0.1	0.99993743598835		
ENSG00000247626	MARS2							-0.2	0.996465604932035							0.2	0.999993864973088	-0.1	0.99993743598835		
ENSG00000247627	MTND4P12			0.1	0.999516510215591			0.1	0.996465604932035												
ENSG00000247675	LRP4-AS1			-0.1	0.999516510215591			-0.1	0.996465604932035												
ENSG00000247679	AC139795.2	0.1	0.999973754074131									0.1	0.999963861920391					-0.1	0.99993743598835		
ENSG00000247708	STX18-AS1	-0.2	0.999973754074131					-0.2	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391	-0.1	0.999999971785988	0.1	0.999993864973088				
ENSG00000247735	AC120114.1			0.1	0.999516510215591			-0.1	0.996465604932035	-0.1	0.999988430414761										
ENSG00000247746	USP51	-0.1	0.999973754074131	-0.1	0.999516510215591	0.1	0.999975865166861							-0.1	0.999999971785988						
ENSG00000247774	PCED1B-AS1			0.1	0.999516510215591																
ENSG00000247796	AC008966.1	-0.1	0.999973754074131	0.2	0.999516510215591			-0.1	0.996465604932035			-0.1	0.999963861920391							-0.1	0.999991842764457
ENSG00000247828	TMEM161B-AS1			0.2	0.999516510215591					0.1	0.999988430414761										
ENSG00000247853	AC006064.2			-0.1	0.999516510215591																
ENSG00000247877	AC021086.1			0.1	0.999516510215591			-0.1	0.996465604932035					0.1	0.999999971785988			-0.1	0.99993743598835		
ENSG00000247903	AC024896.1					0.1	0.999975865166861	-0.1	0.996465604932035											-0.1	0.999991842764457
ENSG00000247934	AC022364.1					-0.1	0.999975865166861											0.1	0.99993743598835		
ENSG00000247982	LINC00926	0.1	0.999973754074131	0.2	0.999516510215591					0.1	0.999988430414761			0.1	0.999999971785988						
ENSG00000248008	NRAV	0.1	0.999973754074131											-0.2	0.999999971785988	-0.1	0.999993864973088	-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000248019	FAM13A-AS1			-0.3	0.999516510215591									-0.2	0.999999971785988					-0.1	0.999991842764457
ENSG00000248049	UBA6-AS1					-0.1	0.999975865166861			-0.1	0.999988430414761			-0.1	0.999999971785988	-0.1	0.999993864973088	0.1	0.99993743598835		
